node,degree,clustering,eigenvector,betweenness,closeness,is_bot
3779,19,0.30409356725146197,1.9254012751838016e-09,0.0,0.2395017793594306,0
3872,14,0.43956043956043955,2.374087932616228e-08,0.00022300816708771917,0.27765935501615896,0
3948,59,0.4091174751607247,2.8029150950588238e-08,0.0011416606685952584,0.2785211753345289,1
2678,9,0.8055555555555556,1.2466663189748032e-07,7.669072635002567e-07,0.28322929087465804,0
2760,11,0.4909090909090909,1.043125054143431e-07,1.0227313951908587e-05,0.2831895644855881,0
2822,14,0.5934065934065934,4.0709427197520604e-07,3.269735383478456e-05,0.28628146047500885,0
2883,15,0.3523809523809524,7.238045173015425e-07,7.673720706766356e-05,0.2869528140989198,0
2941,11,0.5454545454545454,1.0104328206673487e-07,1.4453252273658681e-06,0.2828919714165616,0
2968,13,0.3333333333333333,4.1275968370330804e-07,9.460688497272179e-06,0.28664726343437213,0
3005,43,0.27464008859357697,1.187559902128583e-07,2.930164999551797e-05,0.2838265270260772,0
3057,17,0.35294117647058826,1.364756345468126e-07,7.728065501425664e-06,0.28322929087465804,0
3136,62,0.23426758328926495,1.0151131829326837e-07,3.7286013738178965e-05,0.2837268128161889,1
3164,10,0.6222222222222222,1.519906625637671e-07,0.0,0.2834678834678835,0
3222,15,0.5333333333333333,6.97240451995985e-07,6.91540145660807e-06,0.28646424517593644,0
3245,14,0.4945054945054945,7.190465185774725e-07,8.398954115225347e-06,0.28674904132935664,0
3248,31,0.23870967741935484,3.7268982109100937e-07,3.529655958351372e-05,0.28644392423919984,0
3263,58,0.17604355716878403,7.951158647156709e-07,0.00021710082250003725,0.28779131922172335,1
3278,19,0.4619883040935672,7.630169282060459e-07,3.294719139767194e-05,0.2870752168349211,0
3328,18,0.1830065359477124,7.120243313888168e-08,0.0,0.2828523395909218,0
3361,14,0.42857142857142855,4.002710279513617e-07,1.1804162404157682e-05,0.28628146047500885,0
3440,26,0.5230769230769231,2.4982683363258157e-08,0.00030146415277726587,0.27785040941305994,0
3525,36,0.42698412698412697,2.6141447476366342e-08,0.002783857137657788,0.27804172691592643,0
3540,34,0.47771836007130125,2.5622525414886503e-08,0.0012618824316207732,0.2780034423407917,0
3556,13,0.47435897435897434,2.345178762927619e-08,0.0014817936357663496,0.27760208992162794,0
3561,14,0.31868131868131866,2.2824151053344982e-08,0.0006939921035694107,0.27762117566173944,0
3651,32,0.5766129032258065,2.5985574138555855e-08,0.0002186351053816056,0.2779651683072899,0
3674,38,0.5092460881934566,2.624871405218764e-08,0.0004022799476072391,0.2780800220370498,0
3692,38,0.65149359886202,2.70321713037139e-08,0.0011953704581384548,0.2780800220370498,0
3741,18,0.6928104575163399,2.497841732712361e-08,8.197172962288613e-05,0.2776975448731174,0
3750,29,0.5147783251231527,2.571958145962869e-08,0.0007008231728379393,0.2779077770130764,0
3756,61,0.3737704918032787,2.7667784896627786e-08,0.0009429845810318169,0.2785211753345289,1
3830,108,0.1806853582554517,2.7878673061131714e-08,0.003239339208967301,0.27942702927133073,1
3851,59,0.44535359438924604,2.7864491267238582e-08,0.0023908309589367716,0.27848275862068966,0
3877,55,0.37575757575757573,2.6798658736995043e-08,0.0008365873606402149,0.27840595697738557,1
3886,29,0.5517241379310345,2.5852844337543933e-08,0.0007636727167383121,0.2779077770130764,0
3943,25,0.7533333333333333,2.5381771973101316e-08,0.0001475344145773238,0.27783129214256225,0
3962,39,0.5519568151147098,2.6688450753736383e-08,0.0008245138787755151,0.278099173553719,0
2677,15,0.2571428571428571,3.738642670126756e-07,1.6835252642064577e-05,0.2853508585965656,0
2826,10,0.3111111111111111,3.801952890150695e-07,3.4940912150913044e-05,0.2855930405262041,0
2724,70,0.282815734989648,1.8570504630017849e-07,0.00012158305841440876,0.28440625440202844,1
2752,7,0.42857142857142855,1.4000005242317524e-07,9.250081455141558e-06,0.2831498492391838,0
2775,27,0.5270655270655271,1.5883881949942655e-07,1.840232963565208e-05,0.28354750368653886,0
2869,70,0.484472049689441,4.7430141682246873e-07,0.00047211993840631447,0.2878733870392814,0
2892,29,0.45073891625615764,1.5762476568605458e-07,4.3049550238343266e-05,0.2835873305709671,0
2962,19,0.3684210526315789,1.4666028472384136e-07,2.6294481938614724e-05,0.2833883079514352,0
3001,35,0.3563025210084034,1.6408712086900132e-07,5.4388515463648106e-05,0.2837068783812267,0
3019,70,0.27867494824016564,2.1084459598493255e-07,0.00011368731486370736,0.28490792351654554,1
3100,34,0.36185383244206776,4.5335847984409784e-07,0.00011127334490096055,0.2871364573704046,0
3162,57,0.3508771929824561,1.7412104950890252e-07,0.00014645651141477337,0.2841460840194216,1
3168,48,0.41843971631205673,1.9672841712585283e-07,6.948222496857445e-05,0.28446636139485737,1
3233,63,0.31131592421915005,1.780528765630156e-07,9.328052038725593e-05,0.2842661034846885,1
3295,46,0.41545893719806765,1.712730365369369e-07,5.674797329573873e-05,0.28392631134861485,1
3304,35,0.453781512605042,1.5596668326220958e-07,0.00016290632348104603,0.2837068783812267,0
3331,36,0.2,1.6182830081633485e-07,0.00011478716539210607,0.2837268128161889,0
3366,62,0.3157059756742464,1.7849779274101333e-07,9.066222033251083e-05,0.28424609320005634,1
3404,18,0.41830065359477125,1.451236105444001e-07,4.2244791645579525e-05,0.2833684210526316,0
3406,70,0.38343685300207037,1.8396473571070541e-07,0.0002458212387057988,0.28440625440202844,1
3412,45,0.4626262626262626,1.6580942110476558e-07,6.237860862455775e-05,0.2839063488715461,0
2813,27,0.19943019943019943,1.2374645564659466e-07,0.0,0.2834678834678835,0
2971,4,0.6666666666666666,7.944811350679058e-08,6.19425097442515e-07,0.2827929126689544,0
3034,43,0.24141749723145073,1.0846461374935454e-07,1.9361799103520462e-05,0.28356741573033706,0
3178,25,0.2833333333333333,8.835194965794589e-08,3.4797925474103954e-05,0.28320942628699675,0
3410,16,0.7416666666666667,8.356909074481172e-08,7.99903046288266e-06,0.28303077030910495,0
3420,23,0.541501976284585,8.930365006955222e-08,9.031405625286852e-06,0.2831697054698457,0
2976,41,0.4097560975609756,1.2296800434601275e-07,2.4046907047696074e-05,0.28384647827920706,0
3011,42,0.3333333333333333,1.3276737772270111e-07,4.453936123498367e-05,0.2838664323374341,0
3179,68,0.4363476733977173,1.3941757099153633e-07,2.017125287626939e-05,0.2840261658577759,0
3289,19,0.30994152046783624,3.721090069598751e-07,2.1813017297474914e-05,0.28632205913635395,0
1920,123,0.6418765827002533,0.006241985557741541,0.00015091816784926971,0.280904347826087,0
1941,223,0.3705813436755141,0.051681179576489135,0.0020891650676523915,0.2820620284995809,1
1948,108,0.7114918656974731,0.005506359255852282,3.077239858276167e-05,0.2806115357887422,0
1959,120,0.5438375350140056,0.006305306525355875,0.00018600041611303609,0.2800471599972259,0
2028,106,0.6975741239892184,0.005281641725615615,4.973304691996504e-06,0.28057254030016676,0
2047,205,0.30636059301769486,0.007520078244794829,0.0008591187075595872,0.28170782754290496,1
2053,115,0.6006102212051869,0.005910439153728723,5.225923956218793e-05,0.2799500831946755,0
2065,26,0.6123076923076923,0.00426972104351549,1.9544781157987827e-05,0.27767844863155,0
2087,156,0.5621174524400331,0.0072056632832400115,0.00021704259595870117,0.2815506902802956,0
2125,121,0.6260330578512396,0.0057135854974895775,0.00012234319949579574,0.2808652709188287,0
2132,94,0.5616563715396934,0.003911320287027614,0.00018894688043005617,0.280338794779228,0
2134,85,0.6988795518207283,0.004409565929736341,9.817156823280862e-05,0.27936903279369035,0
2148,90,0.7176029962546816,0.004879476209374287,2.091686947197532e-05,0.2802609661299278,0
2149,128,0.6122047244094488,0.005536804436673502,0.00013139561395881881,0.2810020876826722,0
2169,109,0.6591913013931363,0.004884287101809489,0.00014707385211226536,0.28063103759816527,0
2191,88,0.7567920585161965,0.0053922103947474,7.679480791431617e-05,0.27942702927133073,0
2194,109,0.655113829425756,0.00561007631039725,9.098519070355292e-05,0.27983367983367985,0
2196,110,0.7095913261050876,0.005557050295504536,3.072426554838977e-05,0.28065054211843204,0
2198,55,0.7185185185185186,0.0024055271766448864,5.4031565852684575e-06,0.2795818043342796,0
2239,44,0.6035940803382663,0.003211012619571686,1.4621922721626285e-05,0.27936903279369035,0
2266,234,0.5933017864348337,0.08698327767886552,0.0014163521931536266,0.28170782754290496,0
2282,154,0.5317884729649436,0.0064474432959672175,0.00018759561794495048,0.28151143335192413,0
2285,55,0.6841750841750842,0.0031628009155096567,6.916937168792134e-06,0.2787903893951947,0
2293,54,0.8190076869322153,0.004462399131020126,1.5107188421635482e-05,0.2787711425612703,0
2315,73,0.7941400304414004,0.0043041432084809875,2.94377995090934e-06,0.2791372874326006,0
2328,166,0.48258488499452357,0.00779208245769679,0.00026146539270672104,0.2817471392687692,0
2332,103,0.6632400533028745,0.005210364450028319,8.575133284402739e-05,0.2797173732335827,0
2333,160,0.48907232704402515,0.007584333534486489,0.00023586166805412097,0.28162923699260706,0
2338,109,0.6751613999320422,0.005888247190120418,2.4477247097467897e-05,0.27983367983367985,0
2347,291,0.3996445076430857,0.08032159723948953,0.003285787854011937,0.2834081976417743,1
2351,110,0.678231859883236,0.006078813288111106,1.2219367021155996e-05,0.2798530736710791,0
2368,79,0.6075949367088608,0.0034613754823604364,6.882758597214977e-05,0.2800471599972259,0
2372,105,0.6600732600732601,0.005016187100594428,8.653103884652757e-05,0.27975613135651933,0
2385,57,0.62468671679198,0.0037588669661718413,0.00010259549586430676,0.2788288910371496,0
2399,77,0.6114149008885851,0.0033814222742478573,0.0001461138728236676,0.2794657069693404,0
2420,81,0.7759259259259259,0.0055558670879648315,4.250233741884263e-06,0.27929174159634806,0
2496,22,0.9090909090909091,0.0017938346047541094,1.1528583049273354e-07,0.27760208992162794,0
2501,76,0.4792982456140351,0.007218647396773369,0.00010911614548013035,0.27863648909743305,0
2509,134,0.5461788800359106,0.005105974465309496,0.00018564494062231466,0.28111946532999166,0
2512,105,0.5124542124542124,0.00896829406134025,0.0007403177157027376,0.28055304661988467,0
2516,88,0.6442006269592476,0.004716771826297011,7.280000848073044e-06,0.27942702927133073,0
2530,29,0.5714285714285714,0.003997699015140662,9.83404372489967e-06,0.2777357452369489,0
2542,196,0.6961276818419676,0.07899141782998471,0.0013336046585379325,0.28096298357918176,0
2555,135,0.6121614151464898,0.006566784887528036,0.00036444854674979167,0.2811390378054724,0
2567,116,0.6353823088455772,0.007297028471910515,4.8012415517567945e-05,0.27996949317063025,0
2592,125,0.5849032258064516,0.006554014527606091,3.7859227930934893e-05,0.28014430414874425,0
2597,105,0.6424908424908425,0.00655347293757406,3.429394456818289e-05,0.27975613135651933,0
2608,99,0.5662749948464234,0.0043302708142944155,3.850042780295515e-05,0.2796398891966759,0
2642,127,0.4360704911886014,0.005223489557435565,0.00028497193529750114,0.2809825342704057,0
2725,8,0.35714285714285715,9.628822830257552e-08,1.558394888010137e-06,0.2832690284110838,0
2734,26,0.15692307692307692,8.674015137879082e-08,0.0,0.2834678834678835,0
2764,25,0.31333333333333335,4.810732436527372e-07,3.276300303164681e-05,0.28727945361411494,0
2964,18,0.21568627450980393,1.170522064390592e-07,4.471462631982651e-05,0.28354750368653886,0
3020,37,0.17717717717717718,3.942942245714863e-07,0.00010409264591683555,0.2870752168349211,0
3062,32,0.37298387096774194,1.0070760978104171e-07,4.297630318922593e-06,0.2835873305709671,0
3079,39,0.5384615384615384,9.79030392285993e-08,4.659881845676973e-05,0.2837268128161889,0
3165,7,0.6666666666666666,1.0647992850717398e-07,0.0,0.2833286556272804,0
3205,15,0.21904761904761905,1.1903858042241481e-07,0.0,0.2834280901242367,0
3258,47,0.44680851063829785,3.992595238352639e-07,0.00042490212561904425,0.28727945361411494,0
3386,52,0.43137254901960786,1.0938184397627487e-07,3.6004839399861504e-05,0.283986215626978,1
3409,16,0.3,8.290556725399104e-08,9.892465312276617e-06,0.2832690284110838,0
2693,18,0.3202614379084967,3.8220237394584474e-07,1.5252827655949058e-05,0.28632205913635395,0
2979,18,0.24183006535947713,3.8315582764034124e-07,4.1318120027637094e-05,0.2864236061852745,0
3101,122,0.3838233301720634,4.300302883839097e-07,0.000270091025372804,0.288263849229012,1
3265,48,0.7375886524822695,3.741265402360951e-07,4.756122909118784e-05,0.28674904132935664,0
3385,53,0.2656023222060958,3.957638515950661e-07,0.0001397234658026427,0.28699360341151386,1
1913,19,0.7192982456140351,0.0009632379665193345,6.927879263609032e-06,0.2779460352422907,0
1916,79,0.6806231742940604,0.0030108995242926814,2.3827922561268015e-05,0.27991127131568,0
1940,93,0.6979897148200094,0.0046435092193562065,8.894579086957595e-06,0.2801831806827644,0
1947,120,0.5686274509803921,0.004876068028696908,0.00012459546545627223,0.2807090719499479,0
1954,93,0.5046750818139317,0.00345824323114231,0.0003527809961908086,0.2801831806827644,0
1994,64,0.808531746031746,0.004590831943425354,2.807367247639394e-06,0.2788096388869709,0
2002,85,0.6112044817927171,0.0045692770356297345,1.1445570120322976e-05,0.2792144931544738,0
2010,84,0.8029259896729777,0.0039256145613091546,2.3554565853611423e-06,0.28000832119825253,0
2026,96,0.5114035087719299,0.010401303172955768,7.846637995775549e-05,0.27942702927133073,0
2052,106,0.72848158131177,0.005314630083088597,0.00032751703975655654,0.28043614139870826,0
2062,76,0.5470175438596491,0.006200691188043211,8.29395749253063e-05,0.2790408403012922,0
2101,71,0.6366197183098592,0.0028191013652338723,5.4512186745578896e-05,0.2789444597955236,0
2137,49,0.6632653061224489,0.0059029061091392205,2.0006101852445075e-05,0.2785211753345289,0
2144,78,0.7718947718947718,0.004038305970645704,2.3796688489623864e-05,0.27989186941152006,0
2151,86,0.7493844049247605,0.004725453901095679,8.418237639790605e-06,0.2800471599972259,0
2163,31,0.6129032258064516,0.0025983850994324405,1.3709972947606605e-05,0.2781758060071645,0
2176,117,0.48320070733863835,0.0041543871868296185,0.00025840397890267966,0.28065054211843204,0
2215,58,0.6388384754990926,0.003920295881510448,4.8081275081198e-05,0.2786941817930844,0
2241,119,0.6621563879789204,0.005401590757197585,2.0544052811961833e-05,0.28068955929375783,0
2246,95,0.6777155655095185,0.0047635268112704195,2.142760611793876e-05,0.28022206800832755,0
2273,91,0.7032967032967034,0.003988481104190333,4.7622164647552e-05,0.27933038184836745,0
2294,122,0.5829833355913833,0.004260680417199757,0.00011817416771489878,0.28074810540221096,0
2295,23,0.758893280632411,0.0016764493055157976,2.017151047101402e-06,0.2780225833103828,0
2298,17,0.5,0.001315680579997541,1.0283108385497693e-05,0.2779077770130764,0
2343,79,0.7445634534242129,0.0038926150217359957,2.0883525055915117e-05,0.27991127131568,0
2344,121,0.5410468319559228,0.004851237676856203,0.00024282282628857504,0.2807285873192436,0
2355,30,0.5471264367816092,0.001955674806655556,1.7220705506357342e-05,0.27815664393469725,0
2377,94,0.6250285975749257,0.00386190969450731,1.588953871133727e-05,0.2793883622777278,0
2389,28,0.42592592592592593,0.00105025653128221,4.740247599348341e-05,0.27811832770851985,0
2394,95,0.6047032474804032,0.0038822469638816258,0.0001182353032038163,0.28022206800832755,0
2413,17,0.7941176470588235,0.0009020016785000922,9.570880266348804e-06,0.2779077770130764,0
2419,109,0.5341488277268094,0.004112088106669989,0.00029972677069942295,0.2804945818282856,0
2465,60,0.8576271186440678,0.003422303323044417,2.3747017143277844e-06,0.27873265686477533,0
2468,177,0.553030303030303,0.06282485584299607,0.001565184046124652,0.2810020876826722,0
2519,35,0.7647058823529411,0.0020879803344130794,1.2982772564767112e-06,0.2782524807056229,0
2544,30,0.6275862068965518,0.0023365346592672475,7.251725954984113e-06,0.27815664393469725,0
2582,101,0.7106930693069307,0.004842140019598327,1.2914359773634736e-05,0.280338794779228,0
2588,91,0.7028083028083028,0.004050107199227972,3.0426187796227377e-05,0.28014430414874425,0
2594,94,0.5099519560741249,0.0048510575977391505,5.745859476082745e-05,0.2793883622777278,0
2605,17,0.5588235294117647,0.0019080291991709034,6.10440352469643e-06,0.2779077770130764,0
2609,49,0.9379251700680272,0.003526763030001449,4.95540077954012e-08,0.2785211753345289,0
2616,100,0.616969696969697,0.004353056639838171,5.756677479839991e-05,0.2803193335647345,0
2903,8,0.6071428571428571,7.70704159778912e-08,2.3194028648680842e-06,0.2827929126689544,0
2938,20,0.32105263157894737,8.127598738163599e-08,9.084901429156886e-06,0.28303077030910495,0
2999,30,0.28045977011494255,1.013797475257111e-07,2.680817366777584e-05,0.28322929087465804,0
3201,92,0.5212613473483039,1.3794163537349516e-07,5.9746219317664785e-05,0.28446636139485737,0
3319,26,0.3323076923076923,8.565193648209916e-08,5.2476766225257285e-05,0.2831498492391838,0
3355,54,0.6009783368273934,1.0351446997240104e-07,4.659552432690772e-05,0.2837068783812267,0
3097,41,0.22439024390243903,1.0096284000334467e-07,4.484682499919891e-05,0.2835873305709671,0
2707,15,0.3619047619047619,3.468215690038986e-07,4.090348543061241e-05,0.286159733541209,0
3111,52,0.36048265460030166,3.6842010042201607e-07,0.00015475667936084057,0.2869120363791388,1
3186,23,0.3557312252964427,3.5209005129590175e-07,5.7791798857757386e-05,0.28632205913635395,0
2661,99,0.4683570397856112,1.1421706668465628e-07,1.4350986867817627e-05,0.28440625440202844,0
2662,37,0.4114114114114114,7.110234859119071e-08,1.8866649520647565e-05,0.2831697054698457,0
2663,26,0.5076923076923077,5.703697128856232e-08,0.0,0.2829514399831827,0
2664,83,0.5548045841904202,9.38558804022076e-08,5.866301496655099e-06,0.284086112283664,0
2665,50,0.2710204081632653,8.147246222552571e-08,2.2500345914370235e-05,0.2834280901242367,1
2666,61,0.6338797814207651,8.080460434462751e-08,2.0393934404758947e-06,0.2836470918797415,0
2667,20,0.3157894736842105,5.3953299414404324e-08,0.0,0.2828325278419836,0
2668,34,0.23885918003565063,6.101161185838435e-08,2.0441028215602993e-05,0.2831101451307579,0
2669,97,0.5375859106529209,1.0119723300251542e-07,8.318370711285415e-06,0.2843661971830986,0
2670,19,0.7953216374269005,5.194758868203712e-08,0.0,0.2828127188681888,0
2671,6,1.0,4.856059249619158e-08,0.0,0.2825554544818417,0
2672,37,0.5885885885885885,7.009648514881004e-08,2.799801440440169e-05,0.2831697054698457,0
